"Primary_key","Working_hours","JOB_CONDITION","JOB_CATEGORY","economic_sector","Employee_count","WORK_DESCRIPTION","Emolument","Company_category","Job_dep","Terms_of_emp"
77583,1842,"C","O","GZ","tr_2","542b",27957,"ct_9","77","CDI"
77588,1935,"C","O","PZ","tr_2","423a",27659,"ct_9","75","CDI"
77591,1880,"C","O","HZ","tr_5","641b",25301,"ct_9","77","CDI"
77592,1820,"C","O","PZ","tr_4","341a",37018,"ct_8","77","CDI"
77594,1966,"C","O","GZ","tr_1","374d",56894,"ct_9","94","CDI"
77597,957,"C","O","NZ","tr_4","684a",8278,"ct_9","77","CDI"
77598,1771,"C","O","OZ","tr_3","451e",24893,"ct_8","77","CDI"
77599,1829,"C","O","NZ","tr_5","534a",19211,"ct_9","78","CDI"
77602,498,"C","O","NZ","tr_6","534a",1792,"ct_9","93","CDI"
77614,1661,"C","O","FZ","tr_5","621a",28043,"ct_9","77","CDI"
77627,1857,"C","O","LZ","tr_2","461d",37558,"ct_9","93","CDI"
77629,1894,"C","O","LZ","tr_4","431f",27476,"ct_9","75","CDI"
77634,1828,"C","O","PZ","tr_1","421b",22303,"ct_2","77","AUT"
77639,1659,"C","O","FZ","tr_0","681b",19038,"ct_9","94","CDI"
77652,1829,"C","O","CK","tr_4","474a",24716,"ct_9","91","CDI"
77656,1620,"C","O","CG","tr_6","462a",32145,"ct_9","77","CDI"
77658,1394,"P","O","PZ","tr_4","451g",18918,"ct_2","75","CDI"
77661,1441,"C","O","HZ","tr_6","477c",32205,"ct_9","77","CDI"
77670,1198,"C","O","FZ","tr_3","389a",31224,"ct_9","95","CDI"
77675,1614,"C","O","NZ","tr_5","684a",15163,"ct_9","77","CDD"
77676,1270,"C","O","GZ","tr_1","543b",14407,"ct_9","77","CDI"
77688,1716,"C","O","NZ","tr_5","542a",22235,"ct_9","75","CDI"
77701,1397,"C","O","GZ","tr_1","554b",22294,"ct_9","77","CDI"
77707,402,"C","O","IZ","tr_1","561c",7163,"ct_9","51","CDD"
77708,330,"C","O","NZ","tr_1","485b",5128,"ct_9","77","TTP"
77714,456,"P","O","QA","tr_1","526b",5454,"ct_6","77","CDI"
77719,183,"P","O","GZ","tr_1","433d",3926,"ct_9","94","CDI"
77725,1778,"C","O","MC","tr_6","388c",47282,"ct_9","92","CDI"
77731,1547,"C","O","GZ","tr_4","542a",23433,"ct_9","75","CDI"
77738,1612,"C","O","FZ","tr_1","632g",14356,"ct_9","77","CDI"
77740,1541,"C","O","GZ","tr_3","486d",12467,"ct_9","77","CDI"
77745,1584,"C","O","JB","tr_1","478d",15501,"ct_9","77","CDI"
77750,475,"N","O","TZ","tr_1","563c",6791,"ct_7","94","CDI"
77751,1735,"C","O","HZ","tr_1","643a",16330,"ct_9","45","CDI"
77759,1820,"C","O","MA","tr_1","387b",34624,"ct_9","77","CDI"
77760,1820,"C","O","PZ","tr_1","421b",27958,"ct_8","77","CDI"
77764,1186,"C","O","FZ","tr_3","632f",11677,"ct_9","93","CDI"
77769,1778,"C","O","GZ","tr_6","374c",65669,"ct_9","77","CDI"
77770,1922,"C","O","QB","tr_4","434e",22291,"ct_8","77","CDI"
77773,1386,"C","O","NZ","tr_5","676a",9331,"ct_9","77","CDI"
77776,1630,"C","O","CG","tr_6","674d",16479,"ct_9","77","CDI"
77783,456,"C","O","QB","tr_4","526a",4106,"ct_8","94","CDI"
77784,1125,"C","O","QB","tr_4","526a",18821,"ct_9","93","CDI"
77793,2028,"C","O","OZ","tr_6","333f",32562,"ct_2","77","CDI"
77795,1859,"C","O","QA","tr_6","431c",26821,"ct_8","75","CDI"
77799,1792,"C","O","GZ","tr_4","462e",28319,"ct_9","94","CDI"
77800,1780,"C","O","CE","tr_2","463b",37694,"ct_9","77","CDI"
77802,1196,"C","O","QB","tr_4","526a",16945,"ct_9","77","CDI"
77804,1080,"C","O","RZ","tr_6","561e",13197,"ct_9","77","CDI"
77805,1441,"P","O","GZ","tr_1","433d",20469,"ct_6","75","CDI"
77815,1828,"C","O","GZ","tr_1","344d",47726,"ct_9","91","CDI"
77818,1781,"C","O","QB","tr_5","431f",25653,"ct_8","91","CDI"
77819,1092,"P","O","MA","tr_2","461d",27006,"ct_8","77","CDI"
77821,1927,"C","O","GZ","tr_5","543g",19646,"ct_9","77","CDI"
77824,578,"P","O","EZ","tr_5","676d",9189,"ct_9","77","CDI"
77829,1820,"C","O","MA","tr_6","382b",37574,"ct_9","75","CDI"
77836,1001,"C","O","HZ","tr_6","388c",27858,"ct_9","93","CDI"
77837,1337,"C","O","CI","tr_4","623f",17904,"ct_9","77","CDI"
77838,1844,"C","O","CD","tr_5","674a",32135,"ct_9","77","CDI"
77839,1589,"C","O","JA","tr_2","543h",27409,"ct_9","77","CDI"
77840,1820,"C","O","MB","tr_6","451e",26167,"ct_1","93","CDI"
77841,2636,"N","O","TZ","tr_1","563c",24839,"ct_7","77","CDI"
77843,1820,"C","O","QB","tr_3","526a",18374,"ct_8","77","CDI"
77846,910,"C","O","FZ","tr_1","633a",6705,"ct_9","94","CDI"
77849,1704,"C","O","MA","tr_3","373d",57701,"ct_9","69","CDI"
77853,1514,"C","O","PZ","tr_1","424a",16107,"ct_9","94","CDI"
77858,1715,"C","O","MA","tr_6","342g",35360,"ct_5","78","CDI"
77862,1820,"C","O","GZ","tr_6","374b",47023,"ct_5","77","CDI"
77867,1815,"C","O","QB","tr_3","526a",21222,"ct_9","77","CDI"
77873,2104,"C","O","HZ","tr_5","534a",27414,"ct_5","93","CDI"
77875,1905,"C","O","GZ","tr_3","543b",30409,"ct_9","93","CDI"
77877,1733,"C","O","JA","tr_6","373c",25375,"ct_9","77","CDI"
77879,2011,"P","O","OZ","tr_1","523c",26022,"ct_2","77","AUT"
77880,1157,"C","O","NZ","tr_6","486e",27669,"ct_9","77","CDI"
77886,1820,"C","O","MA","tr_2","543b",34504,"ct_9","75","CDI"
77890,1801,"C","O","RZ","tr_6","465b",29558,"ct_5","75","CDI"
77910,1672,"C","O","KZ","tr_6","545a",25624,"ct_5","92","CDI"
77912,1967,"C","O","HZ","tr_5","466c",44753,"ct_5","94","CDI"
77914,1686,"C","O","NZ","tr_4","543g",18115,"ct_9","77","CDI"
77915,1639,"C","O","IZ","tr_3","488b",27029,"ct_9","75","CDI"
77920,374,"C","O","GZ","tr_0","462b",2185,"ct_9","77","CDI"
77921,792,"P","O","OZ","tr_6","461b",11062,"ct_8","94","CDI"
77922,1554,"C","O","CH","tr_2","674d",15709,"ct_9","77","CDI"
77924,1778,"C","O","GZ","tr_5","375b",36395,"ct_9","91","CDI"
77928,1570,"C","O","FZ","tr_1","553c",20137,"ct_9","77","CDI"
77934,1441,"P","O","NZ","tr_6","684a",13491,"ct_9","93","CDI"
77935,1092,"C","O","NZ","tr_6","534a",19175,"ct_9","75","CDI"
77937,1642,"C","O","HZ","tr_6","466c",25869,"ct_9","75","CDI"
77945,932,"C","O","IZ","tr_1","554a",8583,"ct_9","91","CDD"
77947,1603,"C","O","SZ","tr_5","478c",17415,"ct_9","93","CDI"
77951,2013,"C","O","QA","tr_4","431f",33456,"ct_8","94","CDD"
77957,2003,"C","O","IZ","tr_3","435b",32227,"ct_9","94","CDI"
77958,1820,"C","O","QB","tr_1","435b",23297,"ct_8","77","CDI"
77961,1820,"C","O","GZ","tr_6","374b",50929,"ct_9","93","CDI"
77962,1541,"C","O","CL","tr_6","461f",50014,"ct_9","77","CDI"
77967,2200,"C","O","QA","tr_3","526e",24914,"ct_9","77","CDI"
77971,1016,"P","O","JA","tr_1","542a",31780,"ct_9","75","CDI"
77977,1471,"C","X","KZ","tr_4","543h",17040,"ct_9","75","AUT"
77978,1248,"C","O","RZ","tr_6","534a",22772,"ct_9","77","CDI"
77983,1082,"C","O","MA","tr_6","461f",18167,"ct_9","91","CDI"
77986,1401,"C","O","SZ","tr_1","562b",13364,"ct_9","77","CDI"
77988,1845,"C","O","QA","tr_6","451h",18930,"ct_3","93","CDI"
77992,3000,"N","O","QB","tr_1","563a",22527,"ct_7","77","CDI"
77994,2024,"C","O","HZ","tr_6","466c",25504,"ct_9","77","CDI"
77995,1432,"C","A","GZ","tr_6","551a",21510,"ct_9","77","APP"
78004,2088,"C","O","QB","tr_3","431f",39683,"ct_8","94","CDI"
78010,1902,"C","O","QB","tr_3","525d",19191,"ct_9","77","CDI"
78019,1782,"C","O","RZ","tr_6","546b",25191,"ct_9","77","CDI"
78023,1745,"C","O","HZ","tr_1","676d",20372,"ct_9","75","CDI"
78024,1394,"C","O","PZ","tr_1","542a",15970,"ct_9","77","CDI"
78027,2118,"C","O","QA","tr_6","526a",24070,"ct_9","91","CDI"
78037,754,"C","O","IZ","tr_3","561c",7810,"ct_9","77","CDI"
78038,1813,"C","O","QB","tr_5","676e",11506,"ct_8","77","AUT"
78043,1547,"C","O","CE","tr_5","373c",29449,"ct_9","77","CDI"
78047,1771,"C","O","GZ","tr_6","372a",44356,"ct_9","94","CDI"
78053,1820,"P","O","KZ","tr_6","373b",31467,"ct_9","75","CDI"
78056,1795,"C","O","GZ","tr_4","554f",28517,"ct_9","77","CDI"
78059,1372,"C","O","GZ","tr_5","461f",19830,"ct_9","75","CDI"
78074,2080,"C","O","HZ","tr_5","546c",24887,"ct_9","95","CDI"
78076,1821,"C","O","QB","tr_4","526d",19695,"ct_8","93","CDI"
78084,1736,"C","O","GZ","tr_3","643a",27926,"ct_9","77","CDI"
78092,304,"C","O","JC","tr_3","543f",2476,"ct_9","77","CDI"
78097,1820,"C","O","GZ","tr_4","477a",29454,"ct_9","94","CDI"
78099,1888,"C","O","QB","tr_3","526a",21564,"ct_8","77","CDI"
78100,1741,"C","O","QB","tr_3","431f",22981,"ct_9","60","CDI"
78101,1610,"C","O","GZ","tr_3","474a",29169,"ct_9","77","CDI"
78104,1895,"C","O","PZ","tr_4","341a",32727,"ct_8","77","CDI"
78110,1820,"C","O","CI","tr_6","387d",56850,"ct_9","92","CDI"
78130,1820,"C","O","BZ","tr_3","628g",22631,"ct_9","77","CDI"
78138,1598,"C","O","CG","tr_5","374d",36029,"ct_9","92","CDI"
78143,211,"C","O","FZ","tr_0","681b",1654,"ct_9","92","CDI"
78159,1824,"C","O","HZ","tr_5","423b",64792,"ct_5","75","CDI"
78164,1847,"C","O","GZ","tr_2","462b",38596,"ct_9","94","CDI"
78171,1840,"C","O","CD","tr_6","625a",34226,"ct_9","77","CDI"
78179,1820,"C","O","PZ","tr_2","421b",26243,"ct_8","77","CDI"
78181,1662,"C","O","NZ","tr_1","631a",16422,"ct_9","77","CDI"
78183,1249,"C","O","RZ","tr_6","564b",15352,"ct_9","77","CDI"
78185,1728,"C","O","GZ","tr_4","551a",18620,"ct_9","91","CDI"
78193,774,"N","O","QB","tr_1","563a",2945,"ct_7","77","CDI"
78196,340,"C","O","CJ","tr_1","672a",3110,"ct_9","93","CDI"
78197,1698,"C","O","MA","tr_3","543b",24694,"ct_9","92","CDI"
78201,1001,"C","O","NZ","tr_1","676c",9724,"ct_9","77","TTP"
78204,1879,"C","O","QB","tr_4","525d",21488,"ct_8","77","CDI"
78205,2036,"C","O","GZ","tr_5","476a",53649,"ct_9","95","CDI"
78207,1820,"C","O","PZ","tr_4","341a",32483,"ct_8","77","CDI"
78209,1820,"C","O","KZ","tr_6","376e",31527,"ct_9","93","CDI"
78210,1409,"C","O","IZ","tr_2","561d",23306,"ct_8","94","CDI"
78212,1469,"C","O","SZ","tr_0","461b",15070,"ct_9","77","CDD"
78216,1851,"C","O","HZ","tr_6","676c",26341,"ct_9","95","CDI"
78221,1795,"C","O","QB","tr_3","434d",20706,"ct_8","77","CDI"
78234,1352,"C","O","CC","tr_3","627f",10509,"ct_9","77","CDI"
78241,1516,"C","O","PZ","tr_1","423a",19327,"ct_9","77","CDI"
78253,1599,"C","O","GZ","tr_1","543g",21137,"ct_9","60","CDI"
78258,1826,"C","O","HZ","tr_3","333c",26250,"ct_9","77","CDI"
78264,1676,"P","O","QA","tr_6","344a",49560,"ct_3","93","CDI"
78266,394,"C","O","IZ","tr_3","561d",6032,"ct_9","93","CDI"
78270,1860,"C","O","QA","tr_5","526a",24943,"ct_8","77","CDI"
78278,208,"C","A","FZ","tr_1","676a",524,"ct_9","77","APP"
78285,1902,"C","O","MA","tr_6","478a",38391,"ct_9","92","CDI"
78289,642,"C","A","MA","tr_5","461e",4486,"ct_9","75","APP"
78290,1343,"C","O","DZ","tr_4","477c",36358,"ct_9","78","CDI"
78292,1744,"C","O","EZ","tr_6","485a",48156,"ct_9","92","CDI"
78293,1098,"C","O","IZ","tr_1","488b",22496,"ct_9","92","CDI"
78299,1815,"C","O","HZ","tr_5","521a",18441,"ct_9","78","CDI"
78319,859,"P","O","QB","tr_3","563b",9826,"ct_9","78","CDI"
78321,1442,"C","O","MA","tr_3","461b",31976,"ct_9","92","CDI"
78322,1820,"C","O","HZ","tr_4","466a",36030,"ct_9","78","CDI"
78327,1820,"C","O","JA","tr_6","352a",35637,"ct_9","92","CDI"
78341,1795,"C","O","QB","tr_5","434a",32625,"ct_8","78","CDI"
78345,1663,"P","O","QA","tr_1","433a",34186,"ct_9","78","CDI"
78348,796,"C","O","CM","tr_1","433c",5475,"ct_9","92","CDI"
78349,947,"P","O","QB","tr_4","526a",13232,"ct_8","78","CDI"
78351,1911,"C","O","GZ","tr_5","461d",31793,"ct_9","78","CDI"
78353,353,"C","O","GZ","tr_1","374d",15980,"ct_9","78","AUT"
78362,1582,"C","O","CM","tr_6","474b",39423,"ct_9","78","CDI"
78363,1778,"C","O","CE","tr_6","388a",50044,"ct_9","92","CDI"
78368,1819,"C","O","QA","tr_6","526c",23248,"ct_3","78","AUT"
78374,696,"C","O","IZ","tr_1","561b",9070,"ct_9","92","CDI"
78379,821,"C","O","NZ","tr_4","534a",8875,"ct_9","92","CDI"
78382,1750,"C","O","MA","tr_2","386e",50859,"ct_9","78","CDI"
78383,1906,"N","O","CL","tr_6","374c",77620,"ct_9","31","CDI"
78384,1128,"P","O","PZ","tr_2","421b",21406,"ct_2","78","AUT"
78385,1906,"C","O","CL","tr_6","387c",67220,"ct_9","78","CDI"
78389,684,"N","O","TZ","tr_1","563a",5054,"ct_7","78","CDI"
78392,1820,"C","O","JB","tr_6","388e",54929,"ct_9","91","CDI"
78395,1281,"C","O","MA","tr_5","388a",56740,"ct_9","92","CDI"
78403,1834,"C","A","CF","tr_6","461f",19280,"ct_9","94","APP"
78404,1820,"C","O","HZ","tr_6","384a",41519,"ct_9","78","CDI"
78406,1517,"N","O","NZ","tr_1","684b",15236,"ct_9","75","TTP"
78408,910,"P","O","QA","tr_6","431e",26435,"ct_3","78","CDI"
78409,1453,"C","O","IZ","tr_2","488a",21822,"ct_9","78","CDI"
78414,232,"C","O","IZ","tr_6","561f",2331,"ct_9","75","CDD"
78425,1820,"C","O","FZ","tr_4","374b",36642,"ct_9","75","CDI"
78426,1209,"P","O","QA","tr_2","432d",33953,"ct_9","75","CDI"
78427,1505,"C","O","NZ","tr_3","684a",13835,"ct_9","94","CDI"
78437,1538,"C","O","FZ","tr_5","382a",29206,"ct_9","91","CDI"
78438,1243,"C","O","IZ","tr_1","488a",16953,"ct_9","78","CDI"
78440,1739,"C","O","CF","tr_6","385b",43267,"ct_9","28","CDI"
78441,1970,"C","O","GZ","tr_3","486d",33371,"ct_9","75","CDI"
78447,181,"P","O","GZ","tr_4","676c",1926,"ct_9","95","CDI"
78449,1820,"C","O","GZ","tr_5","374d",52944,"ct_9","78","CDI"
78452,1820,"C","O","PZ","tr_6","421b",27248,"ct_8","78","CDI"
78456,1781,"C","O","GZ","tr_3","477a",34712,"ct_9","92","CDI"
78457,1511,"C","O","MA","tr_3","473b",26105,"ct_9","78","CDI"
78461,1792,"C","O","CH","tr_6","387d",54565,"ct_9","78","CDI"
78466,2028,"C","O","OZ","tr_6","452b",31087,"ct_1","36","AUT"
78468,166,"P","O","NZ","tr_3","541c",1774,"ct_9","69","CDI"
78469,297,"C","O","MA","tr_3","636d",2700,"ct_9","75","CDI"
78477,902,"P","O","CL","tr_6","384a",20153,"ct_9","78","CDI"
78480,1566,"C","O","GZ","tr_4","643a",25852,"ct_9","78","CDI"
78487,1638,"P","O","JC","tr_6","461e",25650,"ct_9","78","CDI"
78489,1333,"C","O","GZ","tr_1","374a",18670,"ct_9","78","CDI"
78490,2771,"P","O","QB","tr_3","525d",24499,"ct_8","78","CDI"
78497,1771,"C","O","JB","tr_5","388a",47460,"ct_9","78","CDI"
78502,1645,"C","O","FZ","tr_6","466a",29891,"ct_9","92","CDI"
78506,1106,"P","O","PZ","tr_0","423b",10313,"ct_9","75","CDI"
78507,1128,"C","O","HZ","tr_6","641b",24886,"ct_9","78","CDI"
78511,1618,"C","O","KZ","tr_1","545b",24611,"ct_9","78","CDI"
78518,1796,"C","O","LZ","tr_6","462e",30685,"ct_9","92","CDI"
78523,528,"P","O","NZ","tr_2","684a",4954,"ct_9","94","CDI"
78524,1820,"C","O","MA","tr_5","383a",51673,"ct_9","95","CDI"
78528,1824,"C","O","HZ","tr_6","466c",38074,"ct_5","93","CDI"
78529,1727,"C","O","FZ","tr_4","621b",25585,"ct_9","95","CDI"
78530,1328,"C","O","GZ","tr_3","643a",13594,"ct_9","95","CDI"
78536,1547,"C","O","CL","tr_6","676c",20934,"ct_9","78","CDI"
78543,1820,"C","O","KZ","tr_3","376e",51587,"ct_9","92","CDI"
78552,1820,"C","O","KZ","tr_1","467a",22005,"ct_9","92","CDI"
78558,1824,"C","O","NZ","tr_6","534a",16557,"ct_9","94","CDI"
78562,1973,"C","O","JA","tr_6","372a",51493,"ct_9","75","CDI"
78564,1603,"C","O","NZ","tr_6","534a",21293,"ct_9","75","CDI"
78565,1771,"C","O","KZ","tr_6","467c",35623,"ct_9","92","CDI"
78577,240,"C","O","GZ","tr_5","676c",2858,"ct_9","78","CDI"
78580,3000,"N","O","QB","tr_0","563a",13863,"ct_7","78","CDI"
78585,1820,"C","O","HZ","tr_5","641a",26030,"ct_9","78","CDI"
78588,1526,"C","O","FZ","tr_6","486c",18651,"ct_9","93","CDI"
78591,1609,"C","O","GZ","tr_5","477c",26055,"ct_9","13","CDI"
78592,1549,"C","O","FZ","tr_5","632a",17123,"ct_9","77","CDI"
78602,1949,"C","O","CA","tr_1","684a",17986,"ct_9","92","CDI"
78604,1820,"C","O","PZ","tr_3","421b",29532,"ct_8","78","CDI"
78611,1938,"C","O","CL","tr_6","474b",35418,"ct_9","78","CDI"
78615,1728,"C","O","OZ","tr_5","333e",34078,"ct_1","92","CDI"
78620,1820,"C","O","GZ","tr_4","462e",33032,"ct_9","95","CDI"
78624,1820,"C","O","OZ","tr_6","563b",20411,"ct_2","78","AUT"
78625,1820,"C","O","QA","tr_5","525d",25800,"ct_8","78","CDI"
78629,589,"C","O","CL","tr_6","628g",21440,"ct_9","78","CDI"
78644,598,"C","O","IZ","tr_1","561d",5132,"ct_9","78","CDD"
78647,2504,"C","O","QB","tr_4","526a",22759,"ct_8","78","CDI"
78650,1559,"C","O","FZ","tr_1","621c",17247,"ct_9","78","CDI"
78654,1820,"C","O","KZ","tr_1","376a",55610,"ct_9","78","CDI"
78661,1820,"C","O","PZ","tr_4","341a",27194,"ct_8","91","CDI"
78667,1830,"C","O","OZ","tr_6","451g",21928,"ct_2","78","CDI"
78672,1820,"C","O","JC","tr_6","388a",30384,"ct_9","92","CDI"
78677,404,"C","O","GZ","tr_2","481a",6177,"ct_9","77","CDI"
78680,1820,"C","O","FZ","tr_6","472c",50791,"ct_9","93","CDI"
78681,1157,"C","O","JC","tr_5","388a",18149,"ct_9","75","CDI"
78684,1673,"C","O","GZ","tr_4","462b",29269,"ct_9","75","CDI"
78685,1688,"C","O","CL","tr_6","383c",37854,"ct_9","92","CDI"
78686,1834,"C","A","CF","tr_6","461f",19973,"ct_9","94","APP"
78699,1183,"C","O","IZ","tr_3","561c",8970,"ct_9","78","CDI"
78707,959,"C","O","MA","tr_6","388a",20209,"ct_9","92","CDI"
78713,835,"P","O","CL","tr_6","372b",33821,"ct_9","78","CDI"
78714,346,"N","O","NZ","tr_1","676a",5774,"ct_9","95","TTP"
78716,1316,"C","O","CC","tr_2","628e",14415,"ct_9","78","CDI"
78721,1820,"C","O","JA","tr_5","425a",28988,"ct_9","93","CDI"
78722,1321,"C","O","MA","tr_6","554e",13889,"ct_9","93","CDI"
78737,1820,"N","O","MA","tr_1","461d",84118,"ct_9","78","AUT"
78742,1799,"C","O","CJ","tr_6","383c",50878,"ct_9","92","CDI"
78757,535,"C","O","IZ","tr_2","561d",6041,"ct_9","78","CDI"
78761,1354,"P","O","RZ","tr_0","424a",25949,"ct_8","92","CDI"
78763,1692,"C","O","CL","tr_6","628g",22254,"ct_9","78","CDI"
78770,505,"C","O","OZ","tr_6","563b",5813,"ct_2","78","CDD"
78774,1820,"C","O","HZ","tr_6","333c",38721,"ct_9","78","CDI"
78775,1543,"N","O","HZ","tr_5","387c",23034,"ct_9","91","CDI"
78779,1834,"C","O","HZ","tr_4","521a",21961,"ct_9","92","CDI"
78781,974,"P","O","PZ","tr_5","422e",12447,"ct_8","78","CDI"
78783,2028,"C","O","QA","tr_6","526a",37800,"ct_3","78","AUT"
78784,1587,"C","O","CL","tr_6","384a",77936,"ct_9","78","CDI"
78792,2140,"C","O","HZ","tr_5","641a",19870,"ct_9","95","CDI"
78797,1231,"C","O","CM","tr_6","673a",10501,"ct_9","78","CDI"
78813,413,"C","O","JC","tr_3","478a",10681,"ct_9","92","CDI"
78815,1820,"C","O","KZ","tr_2","467b",29139,"ct_9","92","CDI"
78817,1738,"C","O","GZ","tr_5","374c",54720,"ct_9","92","CDI"
78824,1074,"P","O","GZ","tr_4","552a",15341,"ct_9","78","CDI"
78836,1820,"C","O","SZ","tr_5","633b",19279,"ct_9","95","CDI"
78845,1813,"C","O","KZ","tr_6","467c",43277,"ct_9","92","CDI"
78847,1807,"C","O","EZ","tr_4","374d",50554,"ct_9","93","CDI"
78850,1354,"C","O","GZ","tr_1","554a",12985,"ct_9","78","CDI"
78852,1648,"C","O","FZ","tr_5","477c",34272,"ct_9","94","CDI"
78856,1540,"P","O","GZ","tr_1","344d",28969,"ct_6","92","CDI"
78859,1707,"C","O","CL","tr_6","385a",43431,"ct_9","78","CDI"
78873,1859,"C","O","MC","tr_4","542a",24494,"ct_9","92","CDI"
78877,1264,"C","O","MC","tr_6","464b",14066,"ct_8","75","CDI"
78880,1216,"C","O","CB","tr_2","675a",12710,"ct_9","75","TOA"
78881,304,"C","A","RZ","tr_2","637c",1922,"ct_5","94","APP"
78887,1882,"C","O","QB","tr_3","451g",25416,"ct_2","78","CDI"
78894,1820,"C","O","PZ","tr_6","333e",22046,"ct_1","92","CDI"
78899,1246,"C","O","QB","tr_3","526a",10492,"ct_8","78","CDI"
78907,444,"N","O","JA","tr_3","354c",21038,"ct_9","92","CDD"
78909,2096,"C","O","JC","tr_6","388a",49963,"ct_9","75","CDI"
78912,1273,"C","O","QA","tr_1","431f",17075,"ct_9","78","CDI"
78922,1883,"C","O","MA","tr_4","461f",36591,"ct_9","78","CDI"
78925,1950,"C","O","GZ","tr_1","632j",25530,"ct_9","78","CDI"
78926,1909,"C","O","JC","tr_6","374d",39165,"ct_9","95","CDI"
78937,1821,"C","O","HZ","tr_5","451a",20720,"ct_9","92","CDI"
78939,1771,"C","O","JB","tr_5","388a",50803,"ct_9","78","CDI"
78943,315,"C","O","IZ","tr_1","561c",2191,"ct_9","60","CDD"
78952,705,"P","O","RZ","tr_1","424a",14654,"ct_8","78","CDI"
78953,1929,"C","O","QA","tr_6","525d",20302,"ct_9","78","CDI"
78955,1751,"C","O","CL","tr_6","388c",34762,"ct_9","78","CDI"
78960,312,"P","O","QB","tr_4","525d",5064,"ct_9","78","CDI"
78962,1400,"C","O","KZ","tr_6","376c",38028,"ct_9","92","CDI"
78975,3000,"C","O","NZ","tr_6","534a",38299,"ct_9","91","CDI"
78976,1529,"C","O","GZ","tr_3","653a",24385,"ct_9","78","CDI"
78977,1968,"C","A","QB","tr_3","434d",13516,"ct_8","78","APP"
78979,1986,"C","O","QA","tr_5","526a",24792,"ct_9","78","CDI"
78985,1449,"P","O","QA","tr_6","451h",19469,"ct_3","78","CDI"
78996,1322,"C","O","GZ","tr_5","374d",36352,"ct_9","69","CDI"
78999,1559,"P","O","QA","tr_6","431d",28579,"ct_8","75","CDI"
79001,1674,"C","O","HZ","tr_6","546b",25427,"ct_9","75","CDI"
79003,1540,"C","O","JC","tr_6","388a",28672,"ct_9","92","CDI"
79006,2252,"C","O","QA","tr_6","344a",53613,"ct_8","92","CDI"
79007,1449,"P","O","QA","tr_6","451h",19093,"ct_3","78","CDI"
79011,888,"P","O","QB","tr_3","563c",8130,"ct_9","78","CDI"
79012,1480,"P","O","GZ","tr_3","554e",19081,"ct_9","78","CDI"
79023,1766,"C","O","GZ","tr_6","551a",18143,"ct_9","92","CDI"
79031,1791,"C","O","MC","tr_6","372a",33405,"ct_9","78","CDI"
79032,1449,"C","O","QB","tr_2","526c",13693,"ct_9","78","CDI"
79034,1706,"C","O","CL","tr_6","384a",56271,"ct_9","78","CDI"
79038,1626,"C","O","CH","tr_4","478a",32984,"ct_9","93","CDI"
79039,1682,"C","X","RZ","tr_3","631a",17179,"ct_8","78","AUT"
79051,758,"P","O","KZ","tr_5","467c",18985,"ct_9","78","CDI"
79054,1950,"C","O","CK","tr_4","385b",58982,"ct_9","28","CDI"
79058,1604,"C","O","MA","tr_3","372b",51654,"ct_9","78","CDI"
79062,451,"C","A","JC","tr_2","388c",5010,"ct_9","92","APP"
79065,1820,"C","O","HZ","tr_3","333c",34660,"ct_9","75","CDI"
79071,927,"P","O","NZ","tr_6","684a",6548,"ct_9","78","CDI"
79075,664,"C","O","QA","tr_5","526a",7163,"ct_9","95","CDI"
79080,1820,"C","O","KZ","tr_6","467b",27058,"ct_9","78","CDI"
79082,1456,"P","O","PZ","tr_5","423b",51760,"ct_8","92","CDI"
79086,1786,"C","O","HZ","tr_1","475b",47824,"ct_9","78","CDI"
79089,1976,"C","O","KZ","tr_5","478c",31592,"ct_9","92","CDI"
79094,1820,"C","O","SZ","tr_4","477c",19539,"ct_9","94","CDI"
79097,825,"P","O","QA","tr_1","526b",28307,"ct_9","78","CDI"
79101,1820,"C","O","MA","tr_6","374b",54281,"ct_9","92","CDI"
79103,1820,"C","O","OZ","tr_6","543g",33916,"ct_9","75","CDI"
79105,259,"C","O","HZ","tr_5","641a",6625,"ct_9","24","CDI"
79112,1490,"C","O","MA","tr_2","472a",25025,"ct_9","75","CDD"
79113,1013,"C","O","FZ","tr_1","632a",13453,"ct_9","78","CDI"
79115,1504,"P","O","NZ","tr_4","684a",14224,"ct_9","78","CDI"
79116,1530,"C","O","GZ","tr_2","463c",33266,"ct_9","78","CDI"
79118,1820,"C","O","MA","tr_6","373a",86709,"ct_9","92","CDI"
79125,1820,"C","O","MA","tr_5","376b",84117,"ct_9","75","CDI"
79126,1673,"C","O","CC","tr_1","374b",85725,"ct_9","78","CDI"
79131,1820,"C","O","JC","tr_6","388c",46421,"ct_9","92","CDI"
79141,1857,"C","O","KZ","tr_6","376a",61891,"ct_9","75","CDI"
79148,1625,"C","O","HZ","tr_5","652a",16407,"ct_9","78","CDI"
79150,1638,"P","O","QA","tr_6","344a",68604,"ct_8","92","CDI"
79161,1834,"C","O","MB","tr_6","344b",51451,"ct_9","91","CDI"
79168,1199,"P","O","LZ","tr_4","564a",14645,"ct_9","78","CDI"
79174,2072,"C","O","QA","tr_6","431f",30929,"ct_8","92","CDI"
79195,3000,"P","O","FZ","tr_1","542a",33102,"ct_9","78","CDI"
79197,1768,"C","O","MA","tr_3","479b",36998,"ct_9","95","CDI"
